gs_id,time_ns,old_sat,new_sat
59,1020000000000,26,-1
61,1020000000000,285,-1
64,1020000000000,-1,153
68,1020000000000,326,-1
70,1020000000000,586,-1
78,1020000000000,-1,129
80,1020000000000,-1,9
83,1020000000000,-1,8
85,1020000000000,578,-1
95,1020000000000,84,-1
0,1025000000000,385,-1
1,1025000000000,-1,86
10,1025000000000,561,-1
12,1025000000000,378,-1
13,1025000000000,432,-1
15,1025000000000,203,-1
16,1025000000000,-1,435
21,1025000000000,-1,7
30,1025000000000,-1,105
32,1025000000000,458,-1
36,1025000000000,203,-1
37,1025000000000,-1,462
50,1025000000000,-1,87
57,1025000000000,-1,34
64,1025000000000,153,-1
78,1025000000000,129,-1
80,1025000000000,9,-1
83,1025000000000,8,-1
96,1025000000000,-1,155
1,1030000000000,86,-1
16,1030000000000,435,-1
21,1030000000000,7,-1
30,1030000000000,105,-1
37,1030000000000,462,-1
38,1030000000000,-1,384
50,1030000000000,87,-1
57,1030000000000,34,-1
74,1030000000000,-1,112
81,1030000000000,-1,81
96,1030000000000,155,-1
14,1035000000000,-1,414
34,1035000000000,-1,424
38,1035000000000,384,-1
41,1035000000000,-1,60
55,1035000000000,-1,389
62,1035000000000,-1,390
69,1035000000000,-1,179
72,1035000000000,-1,183
74,1035000000000,112,-1
77,1035000000000,-1,58
81,1035000000000,81,-1
94,1035000000000,-1,611
13,1040000000000,-1,529
14,1040000000000,414,-1
21,1040000000000,-1,80
27,1040000000000,-1,158
34,1040000000000,424,-1
41,1040000000000,60,-1
51,1040000000000,-1,299
55,1040000000000,389,-1
62,1040000000000,390,-1
69,1040000000000,179,-1
72,1040000000000,183,-1
77,1040000000000,58,-1
94,1040000000000,611,-1
13,1045000000000,529,-1
21,1045000000000,80,-1
23,1045000000000,-1,437
27,1045000000000,158,-1
51,1045000000000,299,-1
67,1045000000000,-1,81
76,1045000000000,-1,56
23,1050000000000,437,124
26,1050000000000,-1,559
58,1050000000000,-1,159
62,1050000000000,-1,196
66,1050000000000,-1,200
67,1050000000000,81,-1
76,1050000000000,56,-1
88,1050000000000,-1,277
23,1055000000000,124,-1
26,1055000000000,559,-1
31,1055000000000,-1,123
52,1055000000000,-1,110
58,1055000000000,159,-1
62,1055000000000,196,-1
66,1055000000000,200,-1
88,1055000000000,277,-1
98,1055000000000,-1,135
31,1060000000000,123,-1
52,1060000000000,110,-1
55,1060000000000,-1,147
56,1060000000000,-1,563
91,1060000000000,-1,230
98,1060000000000,135,-1
99,1060000000000,-1,352
35,1065000000000,-1,434
55,1065000000000,147,-1
56,1065000000000,563,-1
89,1065000000000,-1,139
91,1065000000000,230,-1
99,1065000000000,352,-1
35,1070000000000,434,-1
89,1070000000000,139,-1
90,1070000000000,-1,85
19,1075000000000,-1,208
30,1075000000000,-1,56
47,1075000000000,-1,205
63,1075000000000,-1,148
90,1075000000000,85,-1
92,1075000000000,-1,252
96,1075000000000,-1,106
19,1080000000000,208,-1
30,1080000000000,56,-1
47,1080000000000,205,-1
63,1080000000000,148,-1
84,1080000000000,-1,134
92,1080000000000,252,-1
96,1080000000000,106,-1
17,1085000000000,-1,75
20,1085000000000,-1,325
37,1085000000000,-1,149
42,1085000000000,-1,227
67,1085000000000,-1,32
73,1085000000000,-1,353
84,1085000000000,134,-1
15,1090000000000,-1,178
17,1090000000000,75,-1
20,1090000000000,325,-1
24,1090000000000,-1,134
37,1090000000000,149,-1
39,1090000000000,-1,180
42,1090000000000,227,-1
60,1090000000000,-1,232
67,1090000000000,32,-1
73,1090000000000,353,-1
76,1090000000000,-1,7
85,1090000000000,-1,408
86,1090000000000,-1,411
3,1095000000000,-1,375
12,1095000000000,-1,184
15,1095000000000,178,-1
18,1095000000000,-1,536
24,1095000000000,134,-1
39,1095000000000,180,-1
48,1095000000000,-1,252
60,1095000000000,232,-1
76,1095000000000,7,-1
79,1095000000000,-1,376
85,1095000000000,408,-1
86,1095000000000,411,-1
2,1100000000000,-1,433
3,1100000000000,375,-1
12,1100000000000,184,-1
18,1100000000000,536,-1
21,1100000000000,-1,31
48,1100000000000,252,-1
54,1100000000000,-1,458
74,1100000000000,-1,424
79,1100000000000,376,-1
82,1100000000000,-1,577
83,1100000000000,-1,178
87,1100000000000,-1,155
2,1105000000000,433,-1
21,1105000000000,31,-1
31,1105000000000,-1,388
38,1105000000000,-1,602
42,1105000000000,-1,251
48,1105000000000,-1,276
54,1105000000000,458,-1
74,1105000000000,424,-1
82,1105000000000,577,-1
83,1105000000000,178,-1
87,1105000000000,155,-1
9,1110000000000,-1,321
11,1110000000000,-1,157
15,1110000000000,-1,8
27,1110000000000,-1,328
31,1110000000000,388,-1
38,1110000000000,602,-1
42,1110000000000,251,-1
48,1110000000000,276,-1
64,1110000000000,-1,128
4,1115000000000,-1,171
9,1115000000000,321,-1
11,1115000000000,157,-1
15,1115000000000,8,-1
22,1115000000000,-1,539
27,1115000000000,328,-1
44,1115000000000,-1,326
49,1115000000000,-1,177
54,1115000000000,-1,3
62,1115000000000,-1,365
63,1115000000000,-1,172
64,1115000000000,128,-1
97,1115000000000,-1,253
2,1120000000000,-1,603
4,1120000000000,171,-1
22,1120000000000,539,-1
24,1120000000000,-1,352
44,1120000000000,326,-1
49,1120000000000,177,-1
54,1120000000000,3,-1
60,1120000000000,-1,329
62,1120000000000,365,-1
63,1120000000000,172,-1
75,1120000000000,-1,434
91,1120000000000,-1,181
97,1120000000000,253,-1
2,1125000000000,603,-1
5,1125000000000,-1,273
6,1125000000000,-1,1
8,1125000000000,-1,183
12,1125000000000,-1,402
19,1125000000000,-1,378
24,1125000000000,352,-1
29,1125000000000,-1,496
60,1125000000000,329,-1
69,1125000000000,-1,57
71,1125000000000,-1,433
75,1125000000000,434,-1
76,1125000000000,-1,80
91,1125000000000,181,-1
5,1130000000000,273,-1
6,1130000000000,1,-1
7,1130000000000,-1,90
8,1130000000000,183,-1
12,1130000000000,402,-1
13,1130000000000,-1,407
19,1130000000000,378,-1
29,1130000000000,496,-1
32,1130000000000,-1,3
33,1130000000000,-1,383
36,1130000000000,-1,33
61,1130000000000,-1,526
69,1130000000000,57,-1
71,1130000000000,433,-1
72,1130000000000,-1,353
73,1130000000000,-1,183
76,1130000000000,80,-1
77,1130000000000,-1,228
93,1130000000000,-1,84
7,1135000000000,90,-1
13,1135000000000,407,-1
26,1135000000000,-1,152
32,1135000000000,3,-1
33,1135000000000,383,-1
36,1135000000000,33,-1
43,1135000000000,-1,462
50,1135000000000,-1,399
61,1135000000000,526,-1
65,1135000000000,-1,387
72,1135000000000,353,-1
73,1135000000000,183,-1
77,1135000000000,228,-1
93,1135000000000,84,-1
10,1140000000000,-1,200
26,1140000000000,152,-1
28,1140000000000,-1,511
29,1140000000000,-1,471
43,1140000000000,462,-1
46,1140000000000,-1,562
47,1140000000000,-1,156
50,1140000000000,399,-1
53,1140000000000,-1,400
64,1140000000000,-1,583
65,1140000000000,387,-1
68,1140000000000,-1,60
78,1140000000000,-1,7
10,1145000000000,200,-1
28,1145000000000,511,-1
29,1145000000000,471,-1
34,1145000000000,-1,87
35,1145000000000,-1,27
40,1145000000000,-1,140
45,1145000000000,-1,274
46,1145000000000,562,-1
47,1145000000000,156,-1
53,1145000000000,400,-1
56,1145000000000,-1,298
64,1145000000000,583,-1
68,1145000000000,60,-1
78,1145000000000,7,-1
81,1145000000000,-1,105
98,1145000000000,-1,376
0,1150000000000,-1,1
1,1150000000000,-1,110
4,1150000000000,-1,146
8,1150000000000,-1,158
30,1150000000000,-1,80
34,1150000000000,87,-1
35,1150000000000,27,-1
40,1150000000000,140,-1
45,1150000000000,274,-1
56,1150000000000,298,-1
81,1150000000000,105,-1
98,1150000000000,376,-1
0,1155000000000,1,-1
1,1155000000000,110,-1
4,1155000000000,146,-1
8,1155000000000,158,-1
11,1155000000000,-1,278
30,1155000000000,80,-1
63,1155000000000,-1,413
88,1155000000000,-1,59
96,1155000000000,-1,130
11,1160000000000,278,-1
62,1160000000000,-1,171
63,1160000000000,413,-1
83,1160000000000,-1,153
88,1160000000000,59,-1
90,1160000000000,-1,326
95,1160000000000,-1,277
96,1160000000000,130,-1
99,1160000000000,-1,134
14,1165000000000,-1,172
57,1165000000000,-1,252
59,1165000000000,-1,410
60,1165000000000,-1,353
62,1165000000000,171,-1
67,1165000000000,-1,105
70,1165000000000,-1,225
83,1165000000000,153,-1
90,1165000000000,326,-1
95,1165000000000,277,-1
99,1165000000000,134,-1
14,1170000000000,172,-1
57,1170000000000,252,-1
59,1170000000000,410,-1
60,1170000000000,353,-1
67,1170000000000,105,56
70,1170000000000,225,-1
76,1170000000000,-1,31
94,1170000000000,-1,275
51,1175000000000,-1,587
67,1175000000000,56,-1
76,1175000000000,31,-1
85,1175000000000,-1,383
94,1175000000000,275,-1
21,1180000000000,-1,55
42,1180000000000,-1,9
51,1180000000000,587,-1
57,1180000000000,-1,227
85,1180000000000,383,-1
91,1180000000000,-1,205
21,1185000000000,55,-1
39,1185000000000,-1,131
42,1185000000000,9,-1
57,1185000000000,227,-1
77,1185000000000,-1,82
87,1185000000000,-1,106
91,1185000000000,205,-1
32,1190000000000,-1,603
39,1190000000000,131,-1
77,1190000000000,82,203
87,1190000000000,106,-1
25,1195000000000,-1,50
32,1195000000000,603,-1
48,1195000000000,-1,34
59,1195000000000,-1,385
77,1195000000000,203,-1
